anonID,birthdate,edad,routeDate,month,day,year,region,gender,areaWealthLevel,badWeather,weatherRestrictions,region-gender-areaWealthLevel-badWeather-weatherRestrictions,areaPopulation,routeTotalDistance,numberOfShops,marketShare,avgAreaBenefits,timeFromAvg,advertising,employeeLYScore,employeeTenure,employeePrevComps,success
JDYJ4715,25/05/1980,42,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,58,23,24,61,15,0,2,4,2,2,1
ANWW8130,01/12/1969,52,13/05/2020,5,13,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,27,22,26,69,18,1,3,3,3,2,1
FRDF2764,19/07/1973,48,,nan,nan,nan,APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,25,22,25,64,20,1,3,3,3,2,1
ORML8792,14/01/1964,58,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,57,21,24,81,23,-1,3,5,3,0,0
ZALX4326,16/02/1966,56,13/05/2020,5,13,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,11,24,26,71,21,0,2,3,2,2,1
HIUS1465,22/02/1982,40,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,32,27,21,45,9,0,1,3,3,2,-1
PCSI8219,29/05/1974,48,22/05/2020,5,22,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,11,23,22,98,23,0,0,3,3,2,1
BREP1530,23/10/1974,47,19/05/2020,5,19,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,46,30,23,68,19,0,3,4,2,1,1
WOJM4707,30/11/1972,49,20/05/2020,5,20,"2,020",APAC,F,Mid,No,No,APAC-F-Mid-No-No,27,17,30,81,17,0,1,3,2,1,1
LPID7703,15/02/1970,52,19/05/2020,5,19,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,69,25,20,76,23,1,3,5,3,2,1
RJJP8448,29/10/1974,47,13/05/2020,5,13,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,11,22,27,87,12,0,0,1,3,2,1
MTMD5162,23/03/1980,42,19/05/2020,5,19,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,35,26,21,60,15,0,2,4,2,2,1
ZFPD2096,21/09/1983,38,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,56,28,22,78,23,-1,3,5,3,1,1
MMEV7892,04/05/1962,60,05/12/2020,12,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,37,20,26,37,34,0,3,5,2,2,1
VCPJ7056,08/12/1989,32,,nan,nan,nan,Europe,M,NA,No,No,Europe-M-NA-No-No,37,20,25,65,22,0,3,4,2,2,1
MQEV7880,12/03/1988,34,22/05/2020,5,22,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,65,25,27,57,21,0,3,5,2,1,1
ARDA7380,27/02/1964,58,14/05/2020,5,14,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,6,25,22,75,22,0,2,2,1,3,-1
KMVR4220,01/03/1974,48,14/05/2020,5,14,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,60,23,24,67,24,0,2,4,2,1,1
XQWQ5869,20/04/1971,51,20/05/2020,5,20,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,8,26,25,71,19,0,1,3,3,2,1
CKTX8556,23/09/1968,53,05/12/2020,12,5,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,30,22,23,69,17,-1,3,4,1,1,1
ZJKT7804,27/09/1964,57,13/05/2020,5,13,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,20,24,25,76,12,0,0,3,3,2,1
SDOI4684,18/02/1967,55,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,65,22,22,76,22,0,2,5,3,1,1
QNPT7336,15/02/1970,52,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,61,30,23,66,17,1,3,4,3,2,1
IWCC8570,27/06/1965,57,21/05/2020,5,21,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,8,28,24,56,12,0,1,3,3,2,1
OYPC3758,26/12/1968,53,13/05/2020,5,13,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,3,20,24,51,18,0,0,3,0,1,1
XRSG2111,01/02/1976,46,18/05/2020,5,18,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,5,23,24,84,14,0,0,1,2,2,1
SGUI4780,20/04/1961,61,21/05/2020,5,21,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,9,23,25,67,15,0,3,4,1,1,1
JTFX4772,18/04/1989,33,20/05/2020,5,20,"2,020",APAC,M,High,Yes,No,APAC-M-High-Yes-Yes,6,22,23,71,20,0,3,3,2,2,-1
QEZR2018,25/06/1973,49,,nan,nan,nan,LATAM,F,High,Yes,No,LATAM-F-High-Yes-Yes,4,27,22,70,18,-1,1,3,2,1,1
KSPW7284,04/05/1984,38,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,66,24,24,73,23,-1,2,4,3,2,1
TYZI6474,14/06/1988,34,22/05/2020,5,22,"2,020",Europe,F,Low,No,No,Europe-F-Low-No-No,50,26,21,74,18,0,3,3,0,2,1
YBZB7423,21/06/1965,57,05/11/2020,11,5,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,31,23,22,70,14,0,2,4,3,2,1
EMWP5918,05/02/1970,52,22/05/2020,5,22,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,30,23,25,92,25,0,3,3,3,3,1
IBRW1953,08/03/1980,42,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,28,23,22,64,16,0,0,3,3,2,1
YSLZ8121,26/12/1984,37,05/11/2020,11,5,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,30,23,24,52,25,1,3,4,1,3,1
IPFX7819,22/12/1961,60,14/05/2020,5,14,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,7,22,22,56,13,-1,0,2,3,2,1
GIGP5325,13/04/1986,36,05/11/2020,11,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,26,21,25,89,16,0,3,3,3,2,1
FVUB1827,04/02/1982,40,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,8,23,21,96,23,0,3,3,2,2,1
DMRZ8593,05/01/1984,38,22/05/2020,5,22,"2,020",NA,M,High,Yes,No,NA-M-High-Yes-Yes,6,25,25,86,20,-1,1,3,0,1,-1
UMJQ2392,04/05/1984,38,05/12/2020,12,5,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,35,31,22,91,23,-1,2,3,0,0,1
BWTD4918,26/10/1987,34,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,44,21,23,62,21,-1,2,4,2,2,1
IVTI3126,04/10/1973,48,22/05/2020,5,22,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,22,23,27,69,15,0,0,3,3,2,1
YLLZ2112,02/09/1970,51,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,28,24,28,71,14,0,3,4,3,2,1
CSUB3891,28/09/1974,47,05/11/2020,11,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,21,23,26,65,9,0,0,2,2,1,1
KIOC5891,16/05/1961,61,21/05/2020,5,21,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,62,24,23,67,25,0,3,4,3,3,1
BIMU7017,05/01/1973,49,20/05/2020,5,20,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,6,23,26,85,19,0,3,3,2,2,1
WVUC6589,11/09/1966,55,13/05/2020,5,13,"2,020",LATAM,M,Low,Yes,No,LATAM-M-Low-Yes-Yes,3,24,24,78,12,-1,0,3,0,1,0
EUDY2774,14/01/1971,51,,nan,nan,nan,APAC,M,High,No,No,APAC-M-High-No-No,18,23,26,57,85,1,3,3,2,2,1
SZWX5270,12/04/1977,45,22/05/2020,5,22,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,60,25,25,84,19,-1,3,5,1,1,1
RWUP3103,01/05/1970,52,14/05/2020,5,14,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,31,26,24,87,20,0,3,4,3,2,-1
AGDM4395,19/02/1972,50,14/05/2020,5,14,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,34,32,27,67,16,0,3,4,3,1,1
VHCP8427,24/02/1985,37,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,8,27,23,66,76,0,2,3,2,2,1
ZDEO9816,10/09/1988,33,20/05/2020,5,20,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,22,20,24,86,16,0,2,3,2,2,1
DCFB9182,22/10/1976,45,22/05/2020,5,22,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,64,23,25,76,23,0,3,3,0,1,1
JTKA6051,14/06/1983,39,05/11/2020,11,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,40,27,27,54,22,-1,3,5,1,1,1
ZHQZ3098,08/12/1967,54,14/05/2020,5,14,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,74,31,20,73,17,0,3,3,0,1,1
HQZM6053,22/12/1988,33,22/05/2020,5,22,"2,020",AMESA,M,Mid,Yes,Yes,AMESA-M-Mid-Yes-Yes,26,21,26,87,14,0,2,3,0,2,1
MUBU4141,22/11/1964,57,22/05/2020,5,22,"2,020",AMESA,M,High,Yes,No,AMESA-M-High-Yes-Yes,8,24,24,57,14,-1,2,3,3,2,0
XYRH3427,16/12/1979,42,20/05/2020,5,20,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,10,27,27,57,11,0,1,2,1,1,1
TLQP2911,12/10/1972,49,21/05/2020,5,21,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,7,22,26,59,13,0,2,3,3,1,1
KEUL1300,09/02/1974,48,20/05/2020,5,20,"2,020",NA,M,High,No,No,NA-M-High-No-No,76,27,26,62,24,0,3,3,0,2,-1
YAYZ4257,25/05/1964,58,14/05/2020,5,14,"2,020",Europe,M,Mid,Yes,No,Europe-M-Mid-Yes-Yes,7,25,24,82,15,0,1,2,2,1,1
AWJN7216,24/07/1975,46,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,60,26,21,50,29,0,3,5,2,2,1
DMIV8668,12/02/1970,52,05/12/2020,12,5,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,10,27,29,87,15,0,2,3,3,1,1
XBIK9307,11/02/1963,59,18/05/2020,5,18,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,77,41,27,49,20,0,3,5,3,2,1
HXIT8561,20/04/1977,45,20/05/2020,5,20,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,49,23,26,88,21,0,3,4,3,2,1
DYZX7750,08/10/1971,50,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,35,26,25,88,17,0,3,4,3,1,1
FSLC9193,17/12/1962,59,21/05/2020,5,21,"2,020",NA,M,NA,Yes,No,NA-M-NA-Yes-Yes,6,25,23,75,15,0,2,3,3,2,1
EROT3980,07/10/1975,46,,nan,nan,nan,LATAM,M,High,No,No,LATAM-M-High-No-No,43,26,28,98,17,0,3,4,3,2,1
ERBC5065,28/11/1981,40,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,87,25,26,100,19,0,3,3,0,1,1
YNRF5964,29/05/1983,39,13/05/2020,5,13,"2,020",AMESA,M,Mid,Yes,No,AMESA-M-Mid-Yes-Yes,20,23,22,49,24,-1,2,4,3,2,1
YFQF8473,27/10/1987,34,19/05/2020,5,19,"2,020",NA,M,High,No,No,NA-M-High-No-No,55,27,26,72,22,-1,3,4,2,1,-1
FHQK7252,06/03/1982,40,,nan,nan,nan,LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,25,25,24,75,11,0,2,3,2,2,-1
TYND8542,11/02/1986,36,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,28,23,28,68,18,0,2,3,3,2,1
HQYH7659,11/03/1982,40,05/12/2020,12,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,75,22,24,59,20,0,3,5,2,1,1
XZPP5332,27/04/1969,53,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,53,23,24,65,23,-1,3,5,3,1,1
AIJG4189,23/03/1960,62,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,50,26,27,49,23,0,3,5,3,2,1
XUDN6291,27/07/1964,57,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,4,15,24,55,15,0,3,3,2,1,1
FCHN8684,27/02/1973,49,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,16,24,25,99,15,0,0,1,2,2,1
TKEP4084,24/12/1960,61,05/12/2020,12,5,"2,020",NA,M,High,No,No,NA-M-High-No-No,61,25,25,77,21,-1,3,5,1,1,1
EEUM3083,12/01/1964,58,05/12/2020,12,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,23,19,26,53,51,0,3,4,2,1,1
TFFB7277,10/08/1987,34,13/05/2020,5,13,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,22,26,35,11,0,0,2,1,2,1
BPZY7312,16/02/1982,40,20/05/2020,5,20,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,12,22,28,60,25,0,3,3,3,2,1
BFZU9730,04/01/1970,52,15/05/2020,5,15,"2,020",NA,M,High,No,No,NA-M-High-No-No,23,23,29,67,15,0,2,4,1,1,-1
NRTU9673,25/12/1960,61,05/11/2020,11,5,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,78,30,21,71,19,0,3,5,3,3,1
WZXI1452,29/04/1978,44,13/05/2020,5,13,"2,020",LATAM,F,Low,No,No,LATAM-F-Low-No-No,8,21,26,73,9,-1,0,3,0,0,1
DLBT9217,01/06/1974,48,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,33,20,21,90,18,0,3,4,3,2,1
IIMU5446,20/10/1973,48,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,49,22,22,66,19,0,3,4,2,2,1
BQMH3097,16/11/1984,37,,nan,nan,nan,LATAM,M,High,No,No,LATAM-M-High-No-No,30,22,22,70,14,0,2,3,0,1,1
CIJD2399,01/02/1985,37,18/05/2020,5,18,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,6,25,26,54,14,0,1,3,1,1,0
BNXT3055,07/08/1972,49,15/05/2020,5,15,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,47,24,27,66,18,0,3,4,2,2,1
OPUI8733,27/12/1973,48,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,22,23,28,90,14,0,1,3,1,1,1
CKTK5148,07/08/1962,59,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,77,28,25,68,23,0,3,5,3,2,1
NNGO6537,01/06/1976,46,19/05/2020,5,19,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,31,20,26,64,21,0,3,4,3,1,1
BSZD6537,16/01/1981,41,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,5,28,26,85,13,0,0,2,2,1,-1
SUZC1032,28/09/1989,32,22/05/2020,5,22,"2,020",NA,M,Mid,Yes,Yes,NA-M-Mid-Yes-Yes,21,24,28,53,21,1,3,3,2,2,1
AVYC5844,02/05/1968,54,21/05/2020,5,21,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,7,23,22,73,14,0,2,3,3,2,1
JICD3718,18/10/1974,47,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,3,23,26,69,16,0,2,3,1,1,1
UONC2487,25/05/1972,50,05/11/2020,11,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,36,24,24,73,25,-1,2,4,3,2,1
YTSW3789,27/12/1987,34,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,75,35,23,88,21,0,3,5,2,1,1
WSQZ7120,17/02/1980,42,19/05/2020,5,19,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,35,23,24,87,19,-1,2,4,2,1,1
DUXW7747,13/07/1983,39,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,18,23,24,79,26,0,3,3,3,1,1
FTIY5669,05/05/1983,39,22/05/2020,5,22,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,55,24,21,75,23,0,3,5,2,2,1
XZXZ1311,26/02/1966,56,14/05/2020,5,14,"2,020",NA,M,High,No,No,NA-M-High-No-No,68,20,23,94,19,-1,3,5,1,2,1
IXDN1944,22/12/1985,36,22/05/2020,5,22,"2,020",Europe,F,Low,No,No,Europe-F-Low-No-No,27,24,26,41,77,-1,3,4,2,1,1
HKOW2912,08/04/1967,55,15/05/2020,5,15,"2,020",NA,M,High,No,No,NA-M-High-No-No,5,25,29,82,14,-1,2,3,3,2,-1
SQUU4027,28/02/1987,35,18/05/2020,5,18,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,74,24,25,76,24,0,1,4,1,1,1
ZPXH4439,02/11/1976,45,19/05/2020,5,19,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,11,21,27,65,14,-1,1,2,3,1,1
BBJX7747,10/11/1983,38,18/05/2020,5,18,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,26,28,21,39,29,0,3,3,2,1,1
CUHZ6906,21/06/1975,47,21/05/2020,5,21,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,37,24,26,73,25,0,2,3,1,2,1
YTGM4296,16/03/1963,59,19/05/2020,5,19,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,77,27,24,49,22,0,3,5,3,2,1
AUHR4637,04/07/1979,43,15/05/2020,5,15,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,38,23,25,65,22,1,3,4,3,2,1
TQSB2743,06/08/1987,34,19/05/2020,5,19,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,41,23,28,78,16,0,2,3,2,2,1
XUBL9922,21/01/1988,34,05/11/2020,11,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,19,24,22,64,23,1,1,3,2,2,1
RUXW4614,29/10/1988,33,05/11/2020,11,5,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,28,23,25,90,8,0,2,3,1,1,1
HGIC6297,06/10/1985,36,,nan,nan,nan,AMESA,M,High,Yes,Yes,AMESA-M-High-Yes-Yes,6,26,22,44,18,1,2,3,3,2,1
GYSX5056,24/06/1975,47,05/12/2020,12,5,"2,020",LATAM,F,Mid,No,No,LATAM-F-Mid-No-No,55,27,26,47,14,0,1,4,2,2,-1
QHWX5500,05/02/1980,42,05/12/2020,12,5,"2,020",AMESA,M,NA,No,No,AMESA-M-NA-No-No,5,22,27,62,15,0,0,2,3,2,1
HMIM7917,09/01/1984,38,20/05/2020,5,20,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,6,18,23,80,29,-1,3,3,1,2,1
UPIW4646,08/06/1979,43,22/05/2020,5,22,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,38,19,26,60,16,0,3,4,3,2,1
FLKT1592,13/07/1975,47,20/05/2020,5,20,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,6,22,22,79,10,0,1,2,2,2,1
KJZT3555,22/10/1977,44,15/05/2020,5,15,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,21,24,22,61,19,0,2,3,3,2,1
AZOI7001,18/04/1980,42,15/05/2020,5,15,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,11,25,28,79,18,1,0,2,3,1,1
FBWI1548,26/08/1962,59,05/11/2020,11,5,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,17,19,26,65,15,0,0,3,0,1,1
REJF5997,20/10/1987,34,05/12/2020,12,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,11,25,23,75,14,-1,2,3,2,1,1
HART7780,23/08/1976,45,,nan,nan,nan,APAC,M,Low,No,No,APAC-M-Low-No-No,61,23,27,61,18,0,3,5,1,2,1
GQLL3945,29/06/1961,61,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,26,27,26,67,28,-1,3,4,2,1,1
CGEN4758,15/11/1970,51,19/05/2020,5,19,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,27,25,22,58,23,-1,1,4,2,1,-1
KMWW4859,16/10/1978,43,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,4,25,26,73,21,-1,1,3,0,1,1
SLSC6496,14/06/1986,36,13/05/2020,5,13,"2,020",LATAM,F,Low,No,No,LATAM-F-Low-No-No,54,31,25,71,22,0,3,4,2,1,1
XVZX4569,24/02/1975,47,13/05/2020,5,13,"2,020",AMESA,M,Mid,Yes,No,AMESA-M-Mid-Yes-Yes,6,25,23,62,16,0,3,3,0,1,1
HPUE4646,10/07/1968,54,13/05/2020,5,13,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,55,23,21,77,28,0,3,4,3,1,1
OSBY6137,12/11/1974,47,05/11/2020,11,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,11,24,24,92,23,0,3,4,3,2,1
GQXU6530,07/05/1979,43,22/05/2020,5,22,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,28,23,23,68,16,0,2,3,2,1,1
VFYK2034,17/07/1962,59,05/11/2020,11,5,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,38,23,24,71,27,0,3,4,3,2,1
YGWF5645,11/03/1979,43,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,45,27,25,73,20,0,2,3,1,1,1
BDLI8120,25/09/1984,37,14/05/2020,5,14,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,39,24,23,71,15,0,0,3,3,2,1
FXUB4171,23/04/1967,55,14/05/2020,5,14,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,42,30,24,81,21,0,3,4,1,1,1
MZJU2545,16/05/1962,60,14/05/2020,5,14,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,56,25,26,53,21,1,3,5,2,2,-1
TDIB9416,25/10/1987,34,13/05/2020,5,13,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,6,28,24,43,23,0,3,3,2,2,1
LINN1419,25/01/1978,44,19/05/2020,5,19,"2,020",NA,M,Mid,Yes,Yes,NA-M-Mid-Yes-Yes,13,22,25,79,7,-1,1,2,3,1,1
RYIF3890,19/08/1988,33,22/05/2020,5,22,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,30,23,23,71,20,0,3,4,1,1,1
YBQK3520,28/10/1967,54,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,11,25,24,50,16,0,2,3,3,2,1
FBHD9037,28/11/1969,52,22/05/2020,5,22,"2,020",NA,M,High,No,No,NA-M-High-No-No,31,22,25,58,15,0,1,3,2,2,1
TPAE1096,30/11/1968,53,19/05/2020,5,19,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,23,23,29,63,14,-1,2,3,2,1,1
QANC4400,11/10/1989,32,05/11/2020,11,5,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,7,24,28,56,13,-1,2,4,1,1,1
LHTS3695,11/04/1970,52,21/05/2020,5,21,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,7,24,23,68,15,0,0,2,3,2,1
CAKG1992,05/10/1962,59,14/05/2020,5,14,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,3,32,27,71,17,0,3,3,3,1,1
YLWV8895,21/10/1978,43,22/05/2020,5,22,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,5,28,23,57,14,1,2,3,2,1,1
IOGW8883,21/07/1965,56,,nan,nan,nan,APAC,M,Low,No,No,APAC-M-Low-No-No,6,22,21,73,21,0,3,3,0,2,-1
XPIN8174,11/01/1963,59,05/11/2020,11,5,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,9,29,25,74,19,1,2,3,3,1,1
SKZQ4159,19/12/1978,43,,nan,nan,nan,Europe,M,NA,No,No,Europe-M-NA-No-No,8,23,26,59,22,0,1,4,3,1,1
MXXF3312,08/04/1989,33,14/05/2020,5,14,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,25,22,23,74,34,0,3,4,1,2,1
YVED1078,14/12/1968,53,20/05/2020,5,20,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,5,23,23,78,11,-1,0,1,1,1,1
FIBO6386,18/11/1983,38,05/11/2020,11,5,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,6,19,29,88,18,0,2,3,3,2,1
WFHN2818,28/10/1965,56,05/11/2020,11,5,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,6,23,22,67,22,0,2,3,0,1,1
GBGU2770,31/07/1983,38,19/05/2020,5,19,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,6,22,23,54,18,0,3,3,2,1,1
TSND5121,01/08/1986,35,22/05/2020,5,22,"2,020",APAC,M,Mid,Yes,Yes,APAC-M-Mid-Yes-Yes,22,19,28,45,24,0,3,4,2,2,1
PKFF6334,19/05/1979,43,18/05/2020,5,18,"2,020",LATAM,M,NA,No,No,LATAM-M-NA-No-No,76,21,21,72,28,-1,3,5,2,2,1
FBKE7639,20/09/1983,38,14/05/2020,5,14,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,80,27,26,55,22,0,3,5,2,2,1
YSPH9921,04/06/1973,49,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,29,23,24,59,16,0,3,3,2,2,-1
PUPS9432,19/11/1969,52,14/05/2020,5,14,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,55,25,28,77,21,0,3,5,2,1,1
ZKAV9989,03/09/1963,58,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,40,23,23,66,19,0,2,4,3,1,1
TBUP4627,21/12/1968,53,05/12/2020,12,5,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,50,25,24,53,18,0,3,4,1,1,1
KTUD4419,22/10/1984,37,21/05/2020,5,21,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,6,26,30,97,14,0,0,2,1,1,1
REGU4735,15/08/1975,46,18/05/2020,5,18,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,52,28,24,65,24,0,3,5,3,1,1
VCEY2456,18/01/1963,59,13/05/2020,5,13,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,6,21,26,48,15,1,3,3,3,2,1
CLJW5453,22/05/1984,38,15/05/2020,5,15,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,74,34,24,75,18,0,3,4,1,1,1
VADI6688,23/05/1987,35,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,56,26,27,52,16,0,2,5,2,1,1
BGNR9709,23/05/1966,56,18/05/2020,5,18,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,43,29,23,66,21,0,3,4,3,2,1
FUWW5574,27/07/1971,50,05/12/2020,12,5,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,33,24,27,56,22,0,3,4,2,2,1
